#query	seed_ortholog	evalue	score	eggNOG_OGs	max_annot_lvl	COG_category	Description	Preferred_name	GOs	EC	KEGG_ko	KEGG_Pathway	KEGG_Module	KEGG_Reaction	KEGG_rclass	BRITE	KEGG_TC	CAZy	BiGG_Reaction	PFAMs
MGYG000297002_00651	412965.COSY_0543	1.65e-124	365.0	COG1162@1|root,COG1162@2|Bacteria,1MUEF@1224|Proteobacteria,1RMMB@1236|Gammaproteobacteria,1J4IT@118884|unclassified Gammaproteobacteria	1236|Gammaproteobacteria	S	One of several proteins that assist in the late maturation steps of the functional core of the 30S ribosomal subunit. Helps release RbfA from mature subunits. May play a role in the assembly of ribosomal proteins into the subunit. Circularly permuted GTPase that catalyzes slow GTP hydrolysis, GTPase activity is stimulated by the 30S ribosomal subunit	rsgA	GO:0000166,GO:0001882,GO:0001883,GO:0003674,GO:0003824,GO:0003924,GO:0005488,GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0005829,GO:0008150,GO:0016462,GO:0016787,GO:0016817,GO:0016818,GO:0017076,GO:0017111,GO:0019001,GO:0019003,GO:0022613,GO:0032549,GO:0032550,GO:0032553,GO:0032555,GO:0032561,GO:0036094,GO:0042254,GO:0042274,GO:0043167,GO:0043168,GO:0044085,GO:0044424,GO:0044444,GO:0044464,GO:0071840,GO:0097159,GO:0097367,GO:1901265,GO:1901363	3.1.3.100	ko:K06949	ko00730,ko01100,map00730,map01100	-	R00615,R02135	RC00002,RC00017	ko00000,ko00001,ko01000,ko03009	-	-	iAF1260.b4161,iBWG_1329.BWG_3876,iECDH10B_1368.ECDH10B_4356,iECDH1ME8569_1439.ECDH1ME8569_4021,iEKO11_1354.EKO11_4148,iEcDH1_1363.EcDH1_3829,iEcolC_1368.EcolC_3849,iJO1366.b4161,iUMNK88_1353.UMNK88_5099,iY75_1357.Y75_RS21675	RsgA_GTPase
MGYG000297002_00684	413404.Rmag_0015	3.1e-164	469.0	COG0418@1|root,COG0418@2|Bacteria,1MUYP@1224|Proteobacteria,1RNEN@1236|Gammaproteobacteria,1J57V@118884|unclassified Gammaproteobacteria	1236|Gammaproteobacteria	F	Catalyzes the reversible cyclization of carbamoyl aspartate to dihydroorotate	pyrC	GO:0003674,GO:0003824,GO:0004151,GO:0005488,GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0005829,GO:0006139,GO:0006206,GO:0006207,GO:0006220,GO:0006221,GO:0006725,GO:0006753,GO:0006793,GO:0006796,GO:0006807,GO:0008150,GO:0008152,GO:0008270,GO:0009058,GO:0009112,GO:0009117,GO:0009165,GO:0009218,GO:0009220,GO:0009259,GO:0009260,GO:0009987,GO:0016787,GO:0016810,GO:0016812,GO:0018130,GO:0019438,GO:0019637,GO:0019693,GO:0019856,GO:0034641,GO:0034654,GO:0043167,GO:0043169,GO:0044237,GO:0044238,GO:0044249,GO:0044271,GO:0044281,GO:0044424,GO:0044444,GO:0044464,GO:0046112,GO:0046390,GO:0046483,GO:0046872,GO:0046914,GO:0055086,GO:0071704,GO:0072527,GO:0072528,GO:0090407,GO:1901135,GO:1901137,GO:1901293,GO:1901360,GO:1901362,GO:1901564,GO:1901566,GO:1901576	3.5.2.3	ko:K01465	ko00240,ko01100,map00240,map01100	M00051	R01993	RC00632	ko00000,ko00001,ko00002,ko01000	-	-	iSBO_1134.SBO_2002,iYL1228.KPN_01074	Amidohydro_1,Amidohydro_2,SUA5
MGYG000297002_00717	413404.Rmag_0349	1.7e-114	337.0	COG0688@1|root,COG0688@2|Bacteria,1MVT4@1224|Proteobacteria,1RN1U@1236|Gammaproteobacteria,1J4J2@118884|unclassified Gammaproteobacteria	1236|Gammaproteobacteria	I	Belongs to the phosphatidylserine decarboxylase family. PSD-B subfamily. Prokaryotic type I sub-subfamily	psd	-	4.1.1.65	ko:K01613	ko00564,ko01100,ko01110,map00564,map01100,map01110	M00093	R02055	RC00299	ko00000,ko00001,ko00002,ko01000	-	-	-	PS_Dcarbxylase,Rhodanese
MGYG000297002_00749	2340.JV46_04860	1.11e-181	516.0	COG4177@1|root,COG4177@2|Bacteria,1MWP3@1224|Proteobacteria,1SYJD@1236|Gammaproteobacteria,1J88Y@118884|unclassified Gammaproteobacteria	1236|Gammaproteobacteria	E	Branched-chain amino acid transport system / permease component	-	-	-	ko:K01998	ko02010,ko02024,map02010,map02024	M00237	-	-	ko00000,ko00001,ko00002,ko02000	3.A.1.4	-	-	BPD_transp_2
MGYG000297002_00813	89187.ISM_07340	5.34e-133	390.0	COG2141@1|root,COG2141@2|Bacteria,1MX64@1224|Proteobacteria,2TV8M@28211|Alphaproteobacteria,46NRV@74030|Roseovarius	28211|Alphaproteobacteria	C	COG2141 Coenzyme F420-dependent N5,N10-methylene tetrahydromethanopterin reductase and related flavin-dependent oxidoreductases	-	-	-	-	-	-	-	-	-	-	-	-	Bac_luciferase
MGYG000297002_00845	1400525.JNIU01000001_gene701	4.41e-126	372.0	COG0111@1|root,COG0111@2|Bacteria,1MW1U@1224|Proteobacteria,2TSUU@28211|Alphaproteobacteria,4BPZ3@82117|unclassified Alphaproteobacteria	28211|Alphaproteobacteria	EH	dehydrogenase and related dehydrogenases	-	-	-	-	-	-	-	-	-	-	-	-	2-Hacid_dh,2-Hacid_dh_C
MGYG000297002_00877	290398.Csal_2382	2.54e-68	221.0	COG3128@1|root,COG3128@2|Bacteria,1NZ60@1224|Proteobacteria,1RY5S@1236|Gammaproteobacteria,1XKNV@135619|Oceanospirillales	135619|Oceanospirillales	S	2OG-Fe(II) oxygenase	-	-	-	-	-	-	-	-	-	-	-	-	2OG-FeII_Oxy_3,PhyH
MGYG000297002_00909	1042375.AFPL01000016_gene72	1.93e-170	504.0	COG2895@1|root,COG2895@2|Bacteria,1MUD9@1224|Proteobacteria,1RME4@1236|Gammaproteobacteria,464GT@72275|Alteromonadaceae	1236|Gammaproteobacteria	H	Belongs to the TRAFAC class translation factor GTPase superfamily. Classic translation factor GTPase family. CysN NodQ subfamily	cysN	-	2.7.1.25,2.7.7.4	ko:K00955,ko:K00956	ko00230,ko00261,ko00450,ko00920,ko01100,ko01120,ko01130,map00230,map00261,map00450,map00920,map01100,map01120,map01130	M00176,M00596	R00509,R00529,R04928,R04929	RC00002,RC00078,RC02809,RC02889	ko00000,ko00001,ko00002,ko01000	-	-	-	APS_kinase,GTP_EFTU,GTP_EFTU_D2,GTP_EFTU_D3
MGYG000297002_00944	412965.COSY_0053	1.09e-96	295.0	COG1477@1|root,COG1477@2|Bacteria,1MW6K@1224|Proteobacteria,1RNMZ@1236|Gammaproteobacteria,1J5P6@118884|unclassified Gammaproteobacteria	1236|Gammaproteobacteria	H	Flavin transferase that catalyzes the transfer of the FMN moiety of FAD and its covalent binding to the hydroxyl group of a threonine residue in a target flavoprotein	apbE	-	2.7.1.180	ko:K03734	-	-	-	-	ko00000,ko01000	-	-	-	ApbE,Glyco_hydro_65m
MGYG000297002_00885	402881.Plav_1973	1.04e-104	314.0	COG0559@1|root,COG0559@2|Bacteria,1MVND@1224|Proteobacteria,2TRMA@28211|Alphaproteobacteria,1JQ8X@119043|Rhodobiaceae	28211|Alphaproteobacteria	E	Branched-chain amino acid transport system / permease component	-	-	-	ko:K01997	ko02010,ko02024,map02010,map02024	M00237	-	-	ko00000,ko00001,ko00002,ko02000	3.A.1.4	-	-	BPD_transp_2,DoxX
MGYG000297002_00920	413404.Rmag_0153	1.03e-133	398.0	COG0770@1|root,COG0770@2|Bacteria,1QTSF@1224|Proteobacteria,1RMGD@1236|Gammaproteobacteria,1J4J3@118884|unclassified Gammaproteobacteria	1236|Gammaproteobacteria	M	Involved in cell wall formation. Catalyzes the final step in the synthesis of UDP-N-acetylmuramoyl-pentapeptide, the precursor of murein	murF	GO:0000270,GO:0003674,GO:0003824,GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0005829,GO:0006022,GO:0006023,GO:0006024,GO:0006807,GO:0008150,GO:0008152,GO:0008766,GO:0009058,GO:0009059,GO:0009252,GO:0009273,GO:0009987,GO:0016874,GO:0016879,GO:0016881,GO:0030203,GO:0034645,GO:0042546,GO:0043170,GO:0044036,GO:0044038,GO:0044085,GO:0044237,GO:0044249,GO:0044260,GO:0044424,GO:0044444,GO:0044464,GO:0047480,GO:0070589,GO:0071554,GO:0071704,GO:0071840,GO:1901135,GO:1901137,GO:1901564,GO:1901566,GO:1901576	6.3.2.10	ko:K01929	ko00300,ko00550,ko01100,ko01502,map00300,map00550,map01100,map01502	-	R04573,R04617	RC00064,RC00141	ko00000,ko00001,ko01000,ko01011	-	-	iB21_1397.B21_00086,iEC042_1314.EC042_0087,iEC55989_1330.EC55989_0082,iECBD_1354.ECBD_3531,iECB_1328.ECB_00087,iECD_1391.ECD_00087,iECIAI1_1343.ECIAI1_0085,iECO103_1326.ECO103_0088,iECO111_1330.ECO111_0089,iECO26_1355.ECO26_0089,iECSE_1348.ECSE_0088,iECW_1372.ECW_m0085,iEKO11_1354.EKO11_3828,iEcE24377_1341.EcE24377A_0088,iEcHS_1320.EcHS_A0092,iEcolC_1368.EcolC_3571,iSBO_1134.SBO_0074,iSSON_1240.SSON_0094,iSbBS512_1146.SbBS512_E0079,iUMNK88_1353.UMNK88_86,iWFL_1372.ECW_m0085,iYL1228.KPN_00090	Mur_ligase,Mur_ligase_C,Mur_ligase_M
MGYG000297002_00953	413404.Rmag_0056	1.3e-134	390.0	COG0130@1|root,COG0130@2|Bacteria,1MV0N@1224|Proteobacteria,1RMKP@1236|Gammaproteobacteria,1J4X5@118884|unclassified Gammaproteobacteria	1236|Gammaproteobacteria	J	Responsible for synthesis of pseudouridine from uracil- 55 in the psi GC loop of transfer RNAs	truB	GO:0000049,GO:0001522,GO:0003674,GO:0003676,GO:0003723,GO:0003824,GO:0005488,GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0005829,GO:0006139,GO:0006396,GO:0006399,GO:0006400,GO:0006725,GO:0006807,GO:0008033,GO:0008150,GO:0008152,GO:0009451,GO:0009982,GO:0009987,GO:0010467,GO:0016070,GO:0016071,GO:0016556,GO:0016853,GO:0016866,GO:0031119,GO:0034337,GO:0034470,GO:0034641,GO:0034660,GO:0043170,GO:0043412,GO:0044237,GO:0044238,GO:0044424,GO:0044444,GO:0044464,GO:0046483,GO:0071704,GO:0090304,GO:0097159,GO:1901360,GO:1901363,GO:1990481	5.4.99.25	ko:K03177	-	-	-	-	ko00000,ko01000,ko03016	-	-	-	TruB-C_2,TruB_C,TruB_C_2,TruB_N
MGYG000297002_00987	413404.Rmag_0146	1.05e-180	514.0	COG0045@1|root,COG0045@2|Bacteria,1MVCE@1224|Proteobacteria,1RMSU@1236|Gammaproteobacteria,1J53T@118884|unclassified Gammaproteobacteria	1236|Gammaproteobacteria	F	Succinyl-CoA synthetase functions in the citric acid cycle (TCA), coupling the hydrolysis of succinyl-CoA to the synthesis of either ATP or GTP and thus represents the only step of substrate-level phosphorylation in the TCA. The beta subunit provides nucleotide specificity of the enzyme and binds the substrate succinate, while the binding sites for coenzyme A and phosphate are found in the alpha subunit	sucC	GO:0003674,GO:0003824,GO:0004774,GO:0004775,GO:0006082,GO:0006091,GO:0006099,GO:0006101,GO:0008150,GO:0008152,GO:0009060,GO:0009987,GO:0015980,GO:0016874,GO:0016877,GO:0016878,GO:0016999,GO:0017144,GO:0019752,GO:0043436,GO:0044237,GO:0044238,GO:0044281,GO:0045333,GO:0055114,GO:0071704,GO:0072350	6.2.1.5	ko:K01903	ko00020,ko00640,ko00660,ko00720,ko01100,ko01110,ko01120,ko01130,ko01200,map00020,map00640,map00660,map00720,map01100,map01110,map01120,map01130,map01200	M00009,M00011,M00173,M00374,M00620	R00405,R02404	RC00004,RC00014	ko00000,ko00001,ko00002,ko01000	-	-	-	ATP-grasp_2,Ligase_CoA
MGYG000297002_01022	1173028.ANKO01000077_gene5323	3.55e-74	241.0	COG3621@1|root,COG3621@2|Bacteria,1G2Q1@1117|Cyanobacteria,1H9V8@1150|Oscillatoriales	1117|Cyanobacteria	S	Patatin-like phospholipase	-	-	-	-	-	-	-	-	-	-	-	-	Patatin
MGYG000297002_01086	89187.ISM_09656	8.36e-44	151.0	COG4583@1|root,COG4583@2|Bacteria,1RET6@1224|Proteobacteria,2U7GZ@28211|Alphaproteobacteria,46PPN@74030|Roseovarius	28211|Alphaproteobacteria	E	Sarcosine oxidase, gamma subunit family	soxG	-	1.5.3.1	ko:K00305	ko00260,ko01100,map00260,map01100	-	R00610	RC00060,RC00557	ko00000,ko00001,ko01000	-	-	-	SoxG
MGYG000297002_01118	413404.Rmag_1034	0.0	1097.0	COG0550@1|root,COG1754@1|root,COG0550@2|Bacteria,COG1754@2|Bacteria,1MUFZ@1224|Proteobacteria,1RNZ2@1236|Gammaproteobacteria,1J526@118884|unclassified Gammaproteobacteria	1236|Gammaproteobacteria	L	Releases the supercoiling and torsional tension of DNA, which is introduced during the DNA replication and transcription, by transiently cleaving and rejoining one strand of the DNA duplex. Introduces a single-strand break via transesterification at a target site in duplex DNA. The scissile phosphodiester is attacked by the catalytic tyrosine of the enzyme, resulting in the formation of a DNA-(5'-phosphotyrosyl)-enzyme intermediate and the expulsion of a 3'-OH DNA strand. The free DNA strand then undergoes passage around the unbroken strand, thus removing DNA supercoils. Finally, in the religation step, the DNA 3'-OH attacks the covalent intermediate to expel the active-site tyrosine and restore the DNA phosphodiester backbone	topA	GO:0003674,GO:0003824,GO:0003916,GO:0003917,GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0005829,GO:0006139,GO:0006259,GO:0006265,GO:0006725,GO:0006807,GO:0006996,GO:0008150,GO:0008152,GO:0009987,GO:0016043,GO:0016853,GO:0034641,GO:0043170,GO:0044237,GO:0044238,GO:0044260,GO:0044424,GO:0044444,GO:0044464,GO:0046483,GO:0051276,GO:0071103,GO:0071704,GO:0071840,GO:0090304,GO:0140097,GO:1901360	5.99.1.2	ko:K03168	-	-	-	-	ko00000,ko01000,ko03032,ko03400	-	-	-	Topo_Zn_Ribbon,Topoisom_bac,Toprim,Toprim_C_rpt,zf-C4_Topoisom
MGYG000297002_01151	413404.Rmag_0027	9.49e-101	300.0	COG0020@1|root,COG0020@2|Bacteria,1MVP1@1224|Proteobacteria,1RMVX@1236|Gammaproteobacteria	1236|Gammaproteobacteria	H	Catalyzes the sequential condensation of isopentenyl diphosphate (IPP) with (2E,6E)-farnesyl diphosphate (E,E-FPP) to yield (2Z,6Z,10Z,14Z,18Z,22Z,26Z,30Z,34E,38E)-undecaprenyl diphosphate (di-trans,octa-cis-UPP). UPP is the precursor of glycosyl carrier lipid in the biosynthesis of bacterial cell wall polysaccharide components such as peptidoglycan and lipopolysaccharide	uppS	GO:0000270,GO:0000287,GO:0002094,GO:0003674,GO:0003824,GO:0004659,GO:0005488,GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0005829,GO:0006022,GO:0006023,GO:0006024,GO:0006066,GO:0006629,GO:0006720,GO:0006807,GO:0008150,GO:0008152,GO:0008299,GO:0008610,GO:0008834,GO:0009058,GO:0009059,GO:0009252,GO:0009273,GO:0009987,GO:0016093,GO:0016094,GO:0016740,GO:0016765,GO:0030203,GO:0034645,GO:0042546,GO:0043164,GO:0043167,GO:0043169,GO:0043170,GO:0044036,GO:0044038,GO:0044085,GO:0044237,GO:0044238,GO:0044249,GO:0044255,GO:0044260,GO:0044281,GO:0044283,GO:0044424,GO:0044444,GO:0044464,GO:0046165,GO:0046872,GO:0070589,GO:0071554,GO:0071704,GO:0071840,GO:1901135,GO:1901137,GO:1901564,GO:1901566,GO:1901576,GO:1901615,GO:1901617	2.5.1.31	ko:K00806	ko00900,ko01110,map00900,map01110	-	R06447	RC00279,RC02839	ko00000,ko00001,ko01000,ko01006	-	-	iECBD_1354.ECBD_3445,iECOK1_1307.ECOK1_0175,iECSE_1348.ECSE_0173,iECW_1372.ECW_m0170,iEKO11_1354.EKO11_3744,iEcDH1_1363.EcDH1_3429,iEcE24377_1341.EcE24377A_0178,iEcHS_1320.EcHS_A0176,iNRG857_1313.NRG857_00890,iSFV_1184.SFV_0157,iUMN146_1321.UM146_23675,iUMNK88_1353.UMNK88_178,iWFL_1372.ECW_m0170,iY75_1357.Y75_RS00880	CTP_transf_1,Prenyltransf
MGYG000297002_01184	717772.THIAE_07770	7.06e-50	160.0	COG3123@1|root,COG3123@2|Bacteria,1MZ8N@1224|Proteobacteria,1S9G3@1236|Gammaproteobacteria,4610R@72273|Thiotrichales	72273|Thiotrichales	S	Catalyzes the phosphorolysis of diverse nucleosides, yielding D-ribose 1-phosphate and the respective free bases. Can use uridine, adenosine, guanosine, cytidine, thymidine, inosine and xanthosine as substrates. Also catalyzes the reverse reactions	ppnP	-	2.4.2.1,2.4.2.2	ko:K09913	ko00230,ko00240,map00230,map00240	-	R01561,R01570,R01863,R01876,R02147,R02296,R02297	RC00063,RC00122	ko00000,ko00001,ko01000	-	-	-	DUF1255
MGYG000297002_01217	571166.KI421509_gene2815	2.97e-248	701.0	COG0769@1|root,COG0769@2|Bacteria,1R52S@1224|Proteobacteria,2U1XC@28211|Alphaproteobacteria	28211|Alphaproteobacteria	M	Mur ligase family, glutamate ligase domain	-	-	-	-	-	-	-	-	-	-	-	-	Mur_ligase_C,Mur_ligase_M
MGYG000297002_01250	412965.COSY_0875	7.8e-118	346.0	COG4535@1|root,COG4535@2|Bacteria,1QTU8@1224|Proteobacteria,1RMKX@1236|Gammaproteobacteria,1J4DU@118884|unclassified Gammaproteobacteria	1236|Gammaproteobacteria	P	Mg2 and Co2 transporter CorC	corC	GO:0001897,GO:0001906,GO:0001907,GO:0005575,GO:0005623,GO:0005886,GO:0008150,GO:0009405,GO:0009987,GO:0016020,GO:0019835,GO:0019836,GO:0031640,GO:0035821,GO:0044003,GO:0044004,GO:0044179,GO:0044364,GO:0044403,GO:0044419,GO:0044464,GO:0044764,GO:0051701,GO:0051704,GO:0051715,GO:0051801,GO:0051817,GO:0051818,GO:0051883,GO:0052331,GO:0071944	-	ko:K06189	-	-	-	-	ko00000,ko02000	9.A.40.1.2	-	-	CBS,CorC_HlyC
MGYG000297002_01380	413404.Rmag_0597	8.46e-78	238.0	COG0560@1|root,COG0560@2|Bacteria,1R04T@1224|Proteobacteria,1T4F4@1236|Gammaproteobacteria,1JC2E@118884|unclassified Gammaproteobacteria	1236|Gammaproteobacteria	E	Phosphoserine phosphatase	-	-	-	-	-	-	-	-	-	-	-	-	-
MGYG000297002_01412	1328313.DS2_19056	4.93e-24	97.8	COG1225@1|root,COG1225@2|Bacteria,1NFDB@1224|Proteobacteria,1SG07@1236|Gammaproteobacteria	1236|Gammaproteobacteria	O	Redoxin	-	-	-	-	-	-	-	-	-	-	-	-	AhpC-TSA
MGYG000297002_01444	413404.Rmag_0734	5.91e-27	105.0	COG2913@1|root,COG2913@2|Bacteria	2|Bacteria	J	Gram-negative-bacterium-type cell outer membrane assembly	bamE	-	-	ko:K06186	-	-	-	-	ko00000,ko02000	1.B.33.1	-	-	SmpA_OmlA,SnoaL_3
MGYG000297002_01476	413404.Rmag_0381	2.01e-76	230.0	COG0105@1|root,COG0105@2|Bacteria,1R9ZA@1224|Proteobacteria,1S1Z3@1236|Gammaproteobacteria,1J617@118884|unclassified Gammaproteobacteria	1236|Gammaproteobacteria	F	Major role in the synthesis of nucleoside triphosphates other than ATP. The ATP gamma phosphate is transferred to the NDP beta phosphate via a ping-pong mechanism, using a phosphorylated active-site intermediate	ndk	GO:0003674,GO:0003824,GO:0004550,GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0005829,GO:0006139,GO:0006163,GO:0006165,GO:0006220,GO:0006725,GO:0006753,GO:0006793,GO:0006796,GO:0006807,GO:0008150,GO:0008152,GO:0009117,GO:0009132,GO:0009987,GO:0015949,GO:0016301,GO:0016310,GO:0016740,GO:0016772,GO:0016776,GO:0019205,GO:0019637,GO:0034641,GO:0044237,GO:0044238,GO:0044281,GO:0044424,GO:0044444,GO:0044464,GO:0046483,GO:0046939,GO:0055086,GO:0071704,GO:0072521,GO:0072527,GO:1901360,GO:1901564	2.7.4.6	ko:K00940	ko00230,ko00240,ko00983,ko01100,ko01110,ko01130,ko04016,map00230,map00240,map00983,map01100,map01110,map01130,map04016	M00049,M00050,M00052,M00053	R00124,R00139,R00156,R00330,R00570,R00722,R01137,R01857,R02093,R02326,R02331,R03530,R11894,R11895	RC00002	ko00000,ko00001,ko00002,ko01000,ko04131	-	-	-	NDK
MGYG000297002_01509	413404.Rmag_0625	4.75e-154	444.0	COG0079@1|root,COG0079@2|Bacteria,1MW7I@1224|Proteobacteria,1RP4T@1236|Gammaproteobacteria,1J5KH@118884|unclassified Gammaproteobacteria	1236|Gammaproteobacteria	E	Belongs to the class-II pyridoxal-phosphate-dependent aminotransferase family. Histidinol-phosphate aminotransferase subfamily	hisC	-	2.6.1.9	ko:K00817	ko00340,ko00350,ko00360,ko00400,ko00401,ko00960,ko01100,ko01110,ko01130,ko01230,map00340,map00350,map00360,map00400,map00401,map00960,map01100,map01110,map01130,map01230	M00026	R00694,R00734,R03243	RC00006,RC00888	ko00000,ko00001,ko00002,ko01000,ko01007	-	-	-	Aminotran_1_2
MGYG000297002_01542	467661.RKLH11_3394	1.58e-159	456.0	COG1609@1|root,COG1609@2|Bacteria,1MVUR@1224|Proteobacteria,2TTHH@28211|Alphaproteobacteria,3ZG9R@58840|unclassified Rhodobacteraceae	28211|Alphaproteobacteria	K	Transcriptional regulator, LacI family	-	-	-	ko:K02529	-	-	-	-	ko00000,ko03000	-	-	-	LacI,Peripla_BP_1,Peripla_BP_3
MGYG000297002_01578	754035.Mesau_02595	2.37e-238	663.0	COG2072@1|root,COG2072@2|Bacteria,1MWPJ@1224|Proteobacteria,2TSQA@28211|Alphaproteobacteria	28211|Alphaproteobacteria	P	Flavoprotein involved in K transport	-	-	-	ko:K07222	-	-	-	-	ko00000	-	-	-	FMO-like,NAD_binding_8,Pyr_redox_3
MGYG000297002_01612	550540.Fbal_0801	6.44e-65	208.0	COG1496@1|root,COG1496@2|Bacteria,1MW2H@1224|Proteobacteria,1RNV4@1236|Gammaproteobacteria	1236|Gammaproteobacteria	S	Belongs to the multicopper oxidase YfiH RL5 family	yfiH	GO:0003674,GO:0003824,GO:0005488,GO:0005507,GO:0005515,GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0005829,GO:0008150,GO:0008152,GO:0016491,GO:0016679,GO:0016682,GO:0042802,GO:0042803,GO:0043167,GO:0043169,GO:0044424,GO:0044444,GO:0044464,GO:0046872,GO:0046914,GO:0046983,GO:0055114	-	ko:K05810	-	-	-	-	ko00000,ko01000	-	-	-	Cu-oxidase_4
MGYG000297002_01645	1123360.thalar_00519	4.5e-196	557.0	COG0534@1|root,COG0534@2|Bacteria,1MV6B@1224|Proteobacteria,2TSKZ@28211|Alphaproteobacteria	28211|Alphaproteobacteria	V	COG0534 Na -driven multidrug efflux pump	dinF	GO:0005575,GO:0005623,GO:0005886,GO:0016020,GO:0044464,GO:0071944	-	ko:K03327	-	-	-	-	ko00000,ko02000	2.A.66.1	-	-	MatE
MGYG000297002_00020	283942.IL0757	8.35e-32	114.0	2E35S@1|root,32Y5P@2|Bacteria,1N6WS@1224|Proteobacteria,1SD5T@1236|Gammaproteobacteria	1236|Gammaproteobacteria	S	Putative prokaryotic signal transducing protein	-	-	-	-	-	-	-	-	-	-	-	-	DUF2007
MGYG000297002_00052	983917.RGE_06450	2.55e-38	139.0	COG1247@1|root,COG3153@1|root,COG1247@2|Bacteria,COG3153@2|Bacteria,1R07V@1224|Proteobacteria,2VXRW@28216|Betaproteobacteria	28216|Betaproteobacteria	M	Acetyltransferase (GNAT) family	-	-	-	-	-	-	-	-	-	-	-	-	Acetyltransf_1,Acetyltransf_10
MGYG000297002_00116	413404.Rmag_0504	1.35e-75	232.0	COG0307@1|root,COG0307@2|Bacteria,1MUMB@1224|Proteobacteria,1RMSY@1236|Gammaproteobacteria,1J4T6@118884|unclassified Gammaproteobacteria	1236|Gammaproteobacteria	H	riboflavin synthase, alpha	ribE	-	2.5.1.9	ko:K00793	ko00740,ko01100,ko01110,map00740,map01100,map01110	M00125	R00066	RC00958,RC00960	ko00000,ko00001,ko00002,ko01000	-	-	-	Lum_binding
MGYG000297002_00180	683837.lse_2667	1.07e-21	95.9	COG2936@1|root,COG2936@2|Bacteria,1TT0H@1239|Firmicutes,4HC37@91061|Bacilli,26JW5@186820|Listeriaceae	91061|Bacilli	S	X-Pro dipeptidyl-peptidase C-terminal non-catalytic domain	-	-	-	ko:K06978	-	-	-	-	ko00000	-	-	-	PepX_C,Peptidase_S15
MGYG000297002_00212	745014.OMB55_00003850	5.52e-109	323.0	COG2175@1|root,COG2175@2|Bacteria,1MV5K@1224|Proteobacteria,1RQRU@1236|Gammaproteobacteria	1236|Gammaproteobacteria	Q	taurine catabolism dioxygenase	tauD	GO:0000907,GO:0000908,GO:0003674,GO:0003824,GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0006790,GO:0008150,GO:0008152,GO:0009056,GO:0009987,GO:0016491,GO:0016705,GO:0016706,GO:0044237,GO:0044248,GO:0044273,GO:0044424,GO:0044464,GO:0051213,GO:0055114	1.14.11.17	ko:K03119	ko00430,ko00920,map00430,map00920	-	R05320	RC01331	ko00000,ko00001,ko01000	-	-	iB21_1397.B21_00322,iECBD_1354.ECBD_3293,iECB_1328.ECB_00318,iECD_1391.ECD_00318,iECH74115_1262.ECH74115_0443,iECSP_1301.ECSP_0431,iECs_1301.ECs0422,iETEC_1333.ETEC_0422,iEcolC_1368.EcolC_3260,iG2583_1286.G2583_0480,iJN746.PP_0230,iZ_1308.Z0467	TauD
MGYG000297002_00244	1380380.JIAX01000011_gene2376	1.16e-29	108.0	COG2154@1|root,COG2154@2|Bacteria,1MZ5Q@1224|Proteobacteria,2UBWN@28211|Alphaproteobacteria	28211|Alphaproteobacteria	H	pterin-4-alpha-carbinolamine dehydratase	phhB	-	4.2.1.96	ko:K01724	ko00790,map00790	-	R04734	RC01208	ko00000,ko00001,ko01000,ko04147	-	-	-	Pterin_4a
MGYG000297002_00308	1348114.OM33_01370	4.01e-194	556.0	COG1012@1|root,COG1012@2|Bacteria,1MV2I@1224|Proteobacteria,1RPQW@1236|Gammaproteobacteria,2PZT0@267888|Pseudoalteromonadaceae	1236|Gammaproteobacteria	C	Catalyzes the NAD-dependent reduction of succinylglutamate semialdehyde into succinylglutamate	astD	-	1.2.1.71	ko:K06447	ko00330,ko01100,map00330,map01100	-	R05049	RC00080	ko00000,ko00001,ko01000	-	-	-	Aldedh
MGYG000297002_00340	314287.GB2207_03814	5.11e-115	338.0	COG1024@1|root,COG1024@2|Bacteria,1MUJ7@1224|Proteobacteria,1RQIM@1236|Gammaproteobacteria	1236|Gammaproteobacteria	I	COG1024 Enoyl-CoA hydratase carnithine racemase	-	-	-	-	-	-	-	-	-	-	-	-	ECH_1
MGYG000297002_00372	177439.DP0541	4.46e-221	622.0	COG0161@1|root,COG0161@2|Bacteria,1MU2N@1224|Proteobacteria,42QZ9@68525|delta/epsilon subdivisions,2X5HU@28221|Deltaproteobacteria,2MQ3M@213118|Desulfobacterales	28221|Deltaproteobacteria	H	Aminotransferase class-III	-	-	2.6.1.77	ko:K03851	ko00430,ko01100,map00430,map01100	-	R05652	RC00008,RC00062	ko00000,ko00001,ko01000,ko01007	-	-	-	Aminotran_3
